interaction_id,user_id,product_id,interaction_type,quantity,interaction_time
3742,774,5,View,1,2025-11-28 18:27:04
3743,205,6,View,1,2026-01-12 07:06:00
3744,853,13,Like,1,2026-01-07 04:44:30
3745,297,18,View,1,2025-11-17 21:08:05
3746,503,2,View,1,2025-11-06 14:26:00
3747,843,10,View,1,2025-11-21 22:19:45
3748,855,19,View,1,2026-01-05 15:10:04
3749,312,16,View,1,2025-11-10 01:22:14
3750,573,15,AddToCart,1,2026-02-01 00:58:33
3751,230,1,View,1,2025-12-05 01:06:28
3752,811,1,View,1,2026-01-23 21:25:15
3753,158,9,View,1,2026-01-21 06:24:29
3754,308,16,View,1,2025-11-14 15:40:02
3755,128,10,Purchase,2,2025-12-19 11:56:49
3756,184,16,Purchase,1,2026-01-03 13:13:10
3757,30,4,View,1,2025-11-21 18:41:42
3758,784,9,AddToCart,1,2026-01-25 07:28:17
3759,505,3,View,1,2026-01-01 14:11:19
3760,614,12,Like,1,2025-11-11 09:59:31
3761,596,16,View,1,2026-01-23 14:34:21
3762,580,14,Like,1,2026-01-23 13:48:14
3763,890,9,AddToCart,1,2025-11-15 12:43:46
3764,644,16,View,1,2025-11-16 07:01:04
3765,998,4,View,1,2025-12-23 11:23:17
3766,383,17,Like,1,2026-01-01 23:21:28
3767,751,19,Purchase,1,2026-01-21 19:10:23
3768,866,9,View,1,2026-01-03 23:28:42
3769,167,19,AddToCart,1,2025-11-26 14:55:52
3770,60,5,View,1,2025-11-11 08:01:01
3771,328,15,View,1,2026-01-22 07:28:21
3772,900,5,View,1,2025-11-24 21:08:53
3773,366,6,View,1,2025-12-16 14:06:16
3774,55,9,AddToCart,1,2025-12-07 23:01:35
3775,370,14,View,1,2026-01-22 23:56:27
3776,652,12,AddToCart,1,2026-01-25 08:44:19
3777,50,10,View,1,2026-01-15 20:27:28
3778,299,17,View,1,2026-01-10 01:44:29
3779,655,3,View,1,2025-12-14 05:42:28
3780,527,7,View,1,2025-12-06 16:28:55
3781,785,6,View,1,2025-11-16 22:27:00
3782,784,4,View,1,2026-01-10 15:00:05
3783,614,6,View,1,2025-12-31 03:03:37
3784,557,11,View,1,2025-12-28 04:57:49
3785,894,11,View,1,2025-11-18 12:57:38
3786,847,10,View,1,2025-12-06 10:19:07
3787,278,12,Purchase,1,2026-01-25 09:58:34
3788,548,19,Purchase,2,2026-01-21 05:01:15
3789,844,5,View,1,2025-11-25 21:49:34
3790,14,5,View,1,2026-01-18 09:44:24
3791,531,10,View,1,2025-11-09 15:11:03
3792,382,16,Like,1,2026-01-01 18:56:55
3793,422,11,View,1,2025-11-22 01:07:20
3794,944,6,View,1,2025-12-07 18:44:25
3795,105,7,View,1,2025-11-11 08:16:39
3796,159,17,View,1,2025-11-16 22:19:02
3797,227,7,View,1,2025-12-01 19:10:40
3798,815,18,AddToCart,1,2025-11-18 22:03:56
3799,629,17,View,1,2026-01-17 18:10:46
3800,867,18,View,1,2025-12-15 12:20:22
3801,730,18,View,1,2025-11-21 12:32:48
3802,720,4,View,1,2026-01-11 19:26:48
3803,428,15,Purchase,1,2025-12-11 02:57:11
3804,120,5,View,1,2025-12-28 22:29:36
3805,946,1,AddToCart,1,2025-11-21 05:27:07
3806,492,12,View,1,2025-12-17 19:06:52
3807,320,12,View,1,2025-11-28 20:41:35
3808,143,15,Like,1,2026-02-03 01:56:25
3809,912,20,View,1,2025-12-31 17:05:06
3810,536,11,Purchase,1,2025-11-09 03:47:43
3811,727,10,View,1,2025-11-18 03:44:12
3812,30,4,Purchase,1,2025-11-14 21:54:07
3813,132,5,View,1,2026-01-21 00:14:43
3814,705,8,View,1,2026-01-26 11:28:03
3815,315,5,AddToCart,1,2026-01-05 14:04:48
3816,215,5,Purchase,1,2026-01-03 16:03:07
3817,436,4,Purchase,1,2025-12-11 17:24:31
3818,20,16,AddToCart,1,2026-01-19 17:02:34
3819,776,14,Purchase,1,2025-11-20 12:33:09
3820,202,4,View,1,2025-11-06 17:22:52
3821,34,17,View,1,2026-01-29 14:38:21
3822,608,2,View,1,2025-12-22 11:40:35
3823,481,4,View,1,2025-11-13 01:03:26
3824,931,9,View,1,2025-11-05 19:45:20
3825,45,3,View,1,2025-11-05 21:47:35
3826,309,1,View,1,2025-11-22 15:01:20
3827,773,4,View,1,2026-02-03 03:00:55
3828,802,4,View,1,2025-11-13 20:40:26
3829,943,20,View,1,2026-01-12 19:47:11
3830,211,19,View,1,2026-01-07 11:39:39
3831,923,7,AddToCart,1,2026-01-01 20:27:08
3832,190,12,AddToCart,1,2026-01-30 07:37:19
3833,30,3,View,1,2025-12-02 18:06:08
3834,150,9,View,1,2025-12-15 14:49:41
3835,972,19,View,1,2026-01-11 12:56:25
3836,357,12,View,1,2026-01-22 14:21:57
3837,165,17,View,1,2026-01-21 03:00:52
3838,800,20,View,1,2026-01-19 05:09:41
3839,248,17,View,1,2025-12-21 10:08:58
3840,584,3,View,1,2026-01-11 10:16:18
3841,102,19,Like,1,2025-11-17 12:38:26
3842,782,1,Like,1,2025-11-25 05:20:53
3843,542,7,View,1,2025-11-19 02:22:43
3844,733,7,View,1,2026-01-06 07:51:43
3845,988,10,View,1,2025-12-01 12:19:07
3846,176,18,View,1,2025-12-25 23:50:26
3847,5,4,Purchase,1,2025-12-18 22:30:45
3848,943,17,View,1,2025-12-15 05:03:45
3849,872,16,AddToCart,1,2025-11-28 10:27:41
3850,376,19,View,1,2026-02-04 06:52:02
3851,190,15,Like,1,2025-11-22 03:41:18
3852,690,4,View,1,2026-01-03 11:36:59
3853,186,12,AddToCart,1,2026-01-11 08:40:34
3854,389,14,View,1,2025-11-08 20:37:25
3855,220,17,View,1,2026-01-02 02:22:27
3856,234,14,View,1,2025-11-22 16:23:29
3857,116,11,View,1,2026-01-13 20:09:15
3858,127,15,Purchase,1,2025-12-23 17:46:57
3859,533,5,Purchase,2,2026-01-03 15:08:21
3860,781,12,Purchase,2,2025-11-13 18:03:51
3861,571,2,View,1,2026-01-05 02:25:20
3862,85,11,AddToCart,1,2026-01-24 10:48:22
3863,506,4,View,1,2026-01-20 04:30:38
3864,395,10,View,1,2025-12-04 10:48:22
3865,468,20,View,1,2025-12-08 23:31:03
3866,754,10,View,1,2025-12-15 20:48:06
3867,704,15,View,1,2025-11-05 15:36:32
3868,232,18,View,1,2025-12-29 08:31:09
3869,418,10,View,1,2025-11-28 02:02:19
3870,876,14,AddToCart,1,2025-11-23 20:07:33
3871,194,3,View,1,2025-11-16 14:46:23
3872,917,16,View,1,2025-12-26 16:24:47
3873,962,12,View,1,2025-11-14 11:55:10
3874,184,1,View,1,2026-01-04 07:09:01
3875,691,16,View,1,2025-12-10 08:15:04
3876,689,4,View,1,2026-01-27 23:16:08
3877,406,15,View,1,2026-01-18 02:31:02
3878,536,3,View,1,2025-12-27 14:36:19
3879,123,5,View,1,2025-12-24 11:36:56
3880,405,13,AddToCart,1,2025-11-26 11:54:37
3881,712,19,View,1,2025-12-20 06:39:42
3882,105,6,View,1,2026-01-18 23:57:43
3883,67,12,AddToCart,1,2026-01-05 00:43:38
3884,999,7,View,1,2026-01-08 05:18:13
3885,347,7,View,1,2025-11-25 09:53:18
3886,610,13,Purchase,1,2025-12-02 01:04:50
3887,239,14,View,1,2025-11-10 08:37:11
3888,743,16,View,1,2025-11-24 00:21:28
3889,286,19,View,1,2025-11-16 03:31:16
3890,608,9,View,1,2026-01-21 13:12:09
3891,775,13,View,1,2025-11-19 16:39:42
3892,365,16,View,1,2026-01-10 17:41:37
3893,683,20,View,1,2026-01-26 03:06:49
3894,973,13,View,1,2026-02-01 16:52:21
3895,497,17,View,1,2025-12-21 06:25:19
3896,286,5,View,1,2025-12-23 12:15:12
3897,787,15,View,1,2025-11-22 07:49:27
3898,111,4,View,1,2025-11-20 17:13:36
3899,257,16,View,1,2026-01-09 06:30:19
3900,510,8,Purchase,1,2026-02-02 18:56:38
3901,31,4,View,1,2025-11-09 09:25:35
3902,756,2,View,1,2025-11-10 10:51:12
3903,851,3,View,1,2026-01-06 19:35:40
3904,511,1,View,1,2025-12-10 13:35:28
3905,996,6,Purchase,2,2025-12-02 21:12:30
3906,620,11,View,1,2025-11-25 13:20:22
3907,157,10,Like,1,2025-12-17 09:49:06
3908,637,20,View,1,2025-11-29 14:43:19
3909,99,3,AddToCart,1,2025-12-07 15:55:22
3910,677,17,View,1,2026-01-04 02:15:11
3911,786,16,Purchase,2,2026-01-22 09:06:14
3912,207,10,View,1,2026-01-30 14:59:44
3913,678,16,View,1,2026-01-17 20:10:43
3914,503,17,View,1,2025-12-19 04:52:13
3915,268,18,View,1,2025-11-09 09:53:49
3916,352,18,Purchase,1,2025-11-15 08:16:43
3917,976,2,View,1,2026-01-16 02:15:23
3918,441,4,View,1,2025-11-10 07:11:33
3919,393,15,AddToCart,1,2026-02-03 00:02:35
3920,323,13,View,1,2025-12-27 09:06:03
3921,454,15,Like,1,2025-11-22 06:48:28
3922,37,2,AddToCart,1,2025-11-20 13:13:58
3923,182,18,View,1,2026-01-20 11:17:20
3924,676,10,Purchase,1,2025-11-08 00:41:12
3925,504,14,View,1,2025-12-22 07:14:05
3926,138,10,View,1,2025-12-25 04:46:21
3927,733,13,View,1,2025-11-16 11:24:40
3928,500,4,View,1,2025-11-12 02:04:28
3929,583,16,AddToCart,1,2026-01-31 02:38:44
3930,676,18,Purchase,2,2025-11-28 01:14:54
3931,488,18,View,1,2026-01-14 05:57:03
3932,875,6,View,1,2025-12-18 09:28:04
3933,519,2,Like,1,2026-01-01 18:03:59
3934,401,9,View,1,2025-12-31 11:54:10
3935,507,19,View,1,2025-12-06 20:31:49
3936,995,13,View,1,2025-12-15 21:27:18
3937,632,12,Purchase,2,2025-11-24 12:05:03
3938,329,2,View,1,2026-01-16 17:47:53
3939,29,19,AddToCart,1,2026-01-09 22:08:26
3940,47,5,AddToCart,1,2026-01-31 10:19:12
3941,858,12,View,1,2025-12-06 19:51:39
3942,358,19,View,1,2025-11-27 13:02:46
3943,28,11,AddToCart,1,2026-01-19 20:06:14
3944,390,4,View,1,2025-11-15 21:35:17
3945,439,12,AddToCart,1,2025-12-06 20:54:11
3946,366,14,Purchase,2,2025-11-27 07:43:50
3947,58,8,View,1,2025-11-14 17:27:57
3948,254,8,AddToCart,1,2025-11-28 05:29:08
3949,664,10,AddToCart,1,2026-01-15 20:02:13
3950,607,3,AddToCart,1,2025-12-15 06:22:37
3951,933,3,View,1,2026-01-28 15:56:31
3952,890,10,View,1,2025-11-24 14:53:27
3953,118,11,View,1,2025-12-11 16:00:49
3954,174,1,View,1,2026-01-30 17:59:28
3955,552,11,View,1,2025-11-26 15:08:29
3956,39,15,AddToCart,1,2025-11-12 08:17:47
3957,674,14,View,1,2025-12-20 22:26:48
3958,582,17,View,1,2026-01-01 00:19:25
3959,924,14,View,1,2025-12-22 05:42:42
3960,274,1,AddToCart,1,2025-11-10 11:34:47
3961,713,16,View,1,2026-01-30 15:56:57
3962,603,1,View,1,2025-12-17 12:35:57
3963,325,13,View,1,2025-11-19 06:41:51
3964,585,13,AddToCart,1,2025-11-26 04:39:40
3965,331,19,View,1,2026-02-03 07:05:37
3966,101,16,View,1,2026-01-03 09:02:35
3967,103,7,Like,1,2025-12-19 09:09:56
3968,345,16,AddToCart,1,2025-11-22 11:52:17
3969,515,11,Like,1,2025-12-12 19:30:18
3970,171,20,View,1,2025-12-11 11:14:35
3971,307,12,View,1,2025-11-18 10:48:20
3972,993,14,Purchase,1,2025-12-19 15:34:19
3973,509,3,View,1,2026-01-14 02:15:54
3974,861,18,AddToCart,1,2025-11-24 01:22:25
3975,220,10,View,1,2026-01-05 13:40:33
3976,272,2,View,1,2025-12-10 00:32:08
3977,305,19,View,1,2025-12-01 09:23:37
3978,412,8,View,1,2025-11-24 20:08:43
3979,640,3,View,1,2025-12-07 19:38:36
3980,735,19,View,1,2025-11-17 13:23:05
3981,98,19,Like,1,2025-11-08 07:44:44
3982,345,9,View,1,2026-01-11 09:55:38
3983,69,19,View,1,2025-12-30 10:02:50
3984,821,17,AddToCart,1,2025-11-10 23:57:30
3985,487,14,View,1,2025-12-02 10:48:54
3986,215,12,View,1,2025-11-18 11:01:53
3987,815,3,AddToCart,1,2025-11-15 23:51:48
3988,668,10,View,1,2026-01-26 21:27:05
3989,517,10,AddToCart,1,2025-12-20 09:44:00
3990,444,18,AddToCart,1,2025-12-19 17:31:34
3991,321,7,Like,1,2025-12-15 19:29:31
3992,425,13,View,1,2025-11-21 19:53:16
3993,258,20,View,1,2026-01-18 00:40:46
3994,528,15,View,1,2025-12-08 13:33:00
3995,688,18,View,1,2025-11-26 13:15:21
3996,185,1,Purchase,1,2026-01-30 06:26:33
3997,591,16,View,1,2025-12-03 20:44:10
3998,219,15,View,1,2026-01-02 19:32:01
3999,275,18,AddToCart,1,2025-11-20 10:18:10
4000,829,20,View,1,2026-01-20 20:44:15
4001,874,14,View,1,2026-01-21 08:25:53
4002,958,19,View,1,2026-01-06 03:36:21
4003,745,2,Purchase,1,2026-01-03 13:55:25
4004,374,15,View,1,2026-02-01 03:06:35
4005,152,8,Purchase,1,2025-11-21 16:56:18
4006,765,10,View,1,2025-12-31 08:04:50
4007,865,14,AddToCart,1,2025-12-28 20:58:26
4008,421,11,AddToCart,1,2026-01-27 05:15:49
4009,881,3,View,1,2025-11-27 12:12:18
4010,650,7,View,1,2025-11-13 14:27:35
4011,867,14,View,1,2025-12-15 04:16:53
4012,274,10,AddToCart,1,2026-01-27 09:51:12
4013,662,6,View,1,2025-12-25 20:46:09
4014,263,20,View,1,2025-12-22 16:54:35
4015,242,13,View,1,2026-01-27 22:01:45
4016,245,4,View,1,2025-11-26 05:18:28
4017,154,7,View,1,2026-01-01 15:26:36
4018,29,8,View,1,2025-12-21 04:16:09
4019,817,10,View,1,2026-01-25 11:17:08
4020,476,16,Purchase,2,2025-12-20 03:16:32
4021,433,2,View,1,2025-12-02 07:28:31
4022,207,6,View,1,2025-11-06 14:45:23
4023,280,5,Like,1,2026-01-15 02:01:28
4024,30,9,AddToCart,1,2025-12-16 18:31:46
4025,809,9,Purchase,1,2026-01-15 16:22:51
4026,660,2,View,1,2026-01-28 22:15:42
4027,987,16,View,1,2025-11-29 03:42:21
4028,802,1,View,1,2025-11-29 06:26:56
4029,57,3,AddToCart,1,2025-12-06 23:36:53
4030,322,20,View,1,2025-12-17 08:49:58
4031,306,3,View,1,2025-12-31 11:12:57
4032,923,14,View,1,2025-11-26 19:12:17
4033,919,12,View,1,2026-01-30 19:03:26
4034,688,3,View,1,2026-02-03 06:08:39
4035,407,5,View,1,2026-01-01 15:53:16
4036,242,4,View,1,2025-11-19 16:05:04
4037,585,17,View,1,2026-02-01 22:09:46
4038,956,4,Like,1,2025-12-30 21:46:46
4039,535,19,AddToCart,1,2026-01-31 10:02:18
4040,973,17,Purchase,2,2025-11-05 16:47:29
4041,509,3,AddToCart,1,2025-12-15 18:26:20
4042,244,20,View,1,2025-11-09 12:00:35
4043,126,11,View,1,2025-11-09 02:18:12
4044,338,19,View,1,2025-12-20 21:39:36
4045,755,13,View,1,2026-01-15 10:05:01
4046,826,8,View,1,2026-01-18 19:56:33
4047,958,14,View,1,2025-12-24 03:52:09
4048,224,5,View,1,2025-11-08 11:18:05
4049,110,6,View,1,2025-12-16 12:54:26
4050,220,9,View,1,2025-12-26 18:33:47
4051,451,14,View,1,2025-12-13 11:47:33
4052,261,19,AddToCart,1,2025-12-21 17:44:18
4053,58,16,View,1,2026-01-22 19:44:10
4054,547,12,View,1,2026-01-21 16:28:32
4055,717,4,View,1,2026-01-11 20:16:49
4056,325,18,View,1,2026-01-23 22:42:26
4057,434,16,View,1,2025-11-14 17:18:52
4058,700,8,View,1,2025-12-19 03:13:29
4059,987,9,View,1,2025-12-23 07:03:28
4060,901,5,View,1,2025-11-28 13:23:32
4061,372,16,Purchase,2,2025-11-13 06:34:38
4062,842,10,Purchase,1,2025-12-29 10:19:44
4063,661,20,View,1,2026-01-17 07:45:37
4064,36,2,View,1,2025-11-06 09:54:27
4065,708,8,AddToCart,1,2026-01-11 12:08:22
4066,260,18,View,1,2026-01-15 06:08:44
4067,394,10,View,1,2025-12-14 16:26:55
4068,655,12,View,1,2025-11-26 08:57:06
4069,925,4,Purchase,1,2025-11-18 02:12:04
4070,879,15,View,1,2025-12-10 00:06:20
4071,398,1,View,1,2025-12-03 22:12:05
4072,932,13,AddToCart,1,2025-11-28 10:00:56
4073,950,9,View,1,2026-01-07 02:04:15
4074,309,3,View,1,2025-11-14 00:22:30
4075,959,8,Like,1,2025-11-06 18:04:47
4076,305,7,View,1,2025-12-21 18:56:07
4077,881,6,View,1,2026-01-09 03:55:33
4078,938,15,View,1,2025-12-04 19:16:50
4079,647,11,View,1,2025-11-20 21:59:16
4080,901,14,View,1,2026-01-12 11:46:41
4081,809,2,View,1,2025-12-19 19:09:59
4082,281,3,View,1,2026-01-27 12:03:48
4083,843,16,AddToCart,1,2025-12-30 14:02:36
4084,483,14,View,1,2026-01-16 18:15:51
4085,949,11,View,1,2025-12-31 20:59:11
4086,735,14,View,1,2025-11-07 13:50:51
4087,898,4,AddToCart,1,2025-12-19 08:48:57
4088,845,6,View,1,2025-12-20 05:36:02
4089,716,9,View,1,2026-01-19 03:27:57
4090,519,3,View,1,2025-11-18 15:58:37
4091,361,14,View,1,2026-01-29 01:59:29
4092,617,18,View,1,2026-01-12 11:22:58
4093,756,11,AddToCart,1,2025-12-14 13:31:05
4094,465,1,View,1,2025-11-23 03:54:53
4095,781,2,View,1,2026-01-20 21:27:51
4096,657,6,View,1,2026-01-28 19:49:22
4097,646,15,AddToCart,1,2025-12-11 04:06:08
4098,811,5,View,1,2026-01-05 01:32:07
4099,4,13,View,1,2025-12-20 06:50:51
4100,205,10,View,1,2026-01-12 13:10:14
4101,322,19,View,1,2026-01-05 16:53:39
4102,85,4,View,1,2025-11-05 08:08:15
4103,162,8,View,1,2026-01-27 17:47:48
4104,529,5,View,1,2026-01-05 02:41:11
4105,868,20,View,1,2025-11-12 01:41:58
4106,703,14,View,1,2025-12-12 13:47:37
4107,812,11,View,1,2026-01-30 22:48:47
4108,463,16,View,1,2026-01-11 06:31:32
4109,895,5,AddToCart,1,2025-12-07 12:41:15
4110,267,6,Like,1,2025-12-26 18:05:38
4111,704,19,Like,1,2025-11-08 09:11:22
4112,847,11,Purchase,2,2025-12-04 00:03:53
4113,204,3,View,1,2025-12-16 13:23:03
4114,425,12,AddToCart,1,2026-01-17 07:18:58
4115,187,13,View,1,2025-12-01 09:36:53
4116,898,13,View,1,2026-01-11 23:32:45
4117,968,19,View,1,2026-01-03 16:11:28
4118,230,1,View,1,2025-12-27 20:55:31
4119,971,1,AddToCart,1,2025-12-31 01:20:29
4120,946,18,View,1,2026-01-21 08:13:46
4121,663,20,View,1,2025-11-25 07:38:46
4122,642,8,Purchase,1,2026-01-20 16:24:54
4123,998,15,View,1,2026-01-10 16:20:43
4124,204,9,View,1,2025-11-13 01:36:29
4125,719,6,Purchase,1,2026-01-04 10:43:31
4126,411,20,View,1,2026-01-29 17:28:58
4127,440,20,View,1,2025-12-07 19:11:07
4128,267,5,View,1,2026-01-15 15:24:24
4129,92,12,View,1,2026-02-03 17:14:39
4130,175,19,Purchase,1,2025-11-10 12:40:49
4131,15,17,View,1,2025-12-25 04:22:58
4132,446,15,View,1,2026-02-01 13:25:23
4133,848,16,View,1,2026-01-09 17:00:55
4134,122,8,View,1,2025-12-10 13:07:09
4135,731,7,Like,1,2026-01-30 10:05:54
4136,196,9,View,1,2025-11-10 05:06:34
4137,295,16,View,1,2025-11-15 23:31:50
4138,392,5,View,1,2025-12-12 09:18:35
4139,442,7,View,1,2025-12-10 16:50:54
4140,615,7,Purchase,2,2025-12-20 09:18:38
4141,745,7,View,1,2026-01-04 07:38:43
4142,429,6,View,1,2025-11-09 04:12:14
4143,419,5,View,1,2025-12-10 16:48:09
4144,30,10,AddToCart,1,2025-12-10 18:48:38
4145,1000,9,View,1,2025-11-22 05:21:45
4146,242,20,Purchase,2,2026-01-07 03:18:42
4147,930,8,View,1,2025-12-29 11:02:10
4148,379,19,Purchase,2,2026-01-12 15:26:04
4149,88,1,View,1,2025-11-11 17:05:42
4150,481,5,View,1,2025-12-29 15:37:16
4151,893,11,View,1,2026-01-13 01:50:07
4152,998,13,View,1,2026-01-19 07:31:17
4153,704,7,Purchase,2,2025-11-25 01:58:29
4154,726,14,AddToCart,1,2025-11-18 15:28:08
4155,754,20,View,1,2025-12-07 17:24:09
4156,263,3,View,1,2025-11-28 09:00:52
4157,98,18,View,1,2025-12-27 14:23:52
4158,61,2,AddToCart,1,2025-11-16 05:34:06
4159,341,8,View,1,2026-01-07 05:19:44
4160,483,12,View,1,2025-12-21 15:55:50
4161,621,20,View,1,2026-01-15 19:10:48
4162,727,2,View,1,2026-02-04 09:19:59
4163,6,9,View,1,2026-01-17 05:53:34
4164,517,20,View,1,2025-12-31 12:44:10
4165,391,10,View,1,2026-01-28 18:50:35
4166,405,12,Like,1,2026-01-12 10:42:15
4167,136,18,View,1,2025-11-25 13:48:55
4168,43,19,View,1,2026-01-17 07:58:53
4169,184,9,View,1,2026-01-16 12:58:29
4170,174,17,AddToCart,1,2026-01-18 01:57:09
4171,505,11,View,1,2025-11-27 02:16:00
4172,899,15,View,1,2025-12-06 07:41:41
4173,136,3,View,1,2025-12-09 10:50:15
4174,325,17,View,1,2026-01-31 09:17:44
4175,444,5,View,1,2025-12-01 03:56:56
4176,267,4,AddToCart,1,2025-12-24 02:21:13
4177,321,2,Purchase,1,2026-01-10 06:00:11
4178,512,9,View,1,2025-12-16 06:27:22
4179,766,12,View,1,2025-12-02 02:45:19
4180,949,14,Purchase,2,2025-11-10 11:51:39
4181,925,9,View,1,2025-11-11 08:37:15
4182,628,9,AddToCart,1,2025-12-11 09:40:44
4183,530,11,View,1,2025-12-08 17:23:46
4184,447,6,Purchase,2,2025-12-19 03:09:11
4185,755,16,AddToCart,1,2025-12-22 09:57:02
4186,783,5,Purchase,2,2025-12-23 21:25:24
4187,55,7,View,1,2025-12-26 08:13:09
4188,153,2,View,1,2026-01-24 17:58:28
4189,236,6,Purchase,1,2025-11-17 02:53:37
4190,482,9,View,1,2025-12-20 20:31:16
4191,168,15,View,1,2026-01-13 02:58:22
4192,447,4,AddToCart,1,2025-12-26 20:23:14
4193,917,16,AddToCart,1,2026-01-10 01:31:58
4194,42,15,Purchase,2,2026-01-24 08:13:57
4195,727,18,View,1,2025-12-26 22:36:11
4196,497,15,AddToCart,1,2026-01-31 12:49:59
4197,505,4,AddToCart,1,2025-12-03 13:59:07
4198,867,5,View,1,2025-12-19 02:08:45
4199,127,12,View,1,2026-01-04 11:52:52
4200,96,7,View,1,2025-12-10 22:48:07
4201,890,10,View,1,2026-01-21 20:52:15
4202,185,6,Like,1,2026-01-09 13:52:40
4203,768,17,View,1,2026-01-11 12:17:12
4204,843,9,AddToCart,1,2026-01-22 17:35:27
4205,577,19,Like,1,2026-01-29 22:48:10
4206,218,19,View,1,2025-11-11 13:53:00
4207,995,1,AddToCart,1,2025-11-23 11:51:20
4208,539,19,View,1,2026-01-30 19:14:42
4209,185,14,Purchase,1,2026-01-30 00:46:49
4210,253,16,View,1,2025-12-19 15:53:02
4211,694,4,Purchase,2,2025-11-13 16:24:14
4212,27,10,View,1,2025-11-12 23:46:14
4213,698,4,View,1,2025-12-13 03:18:58
4214,404,12,AddToCart,1,2026-01-31 09:19:31
4215,605,4,View,1,2025-11-22 13:37:18
4216,858,11,View,1,2025-12-03 04:55:01
4217,158,1,View,1,2025-11-12 16:15:36
4218,84,15,AddToCart,1,2025-11-15 19:47:55
4219,851,16,View,1,2025-11-21 04:53:35
4220,465,9,View,1,2025-12-01 23:57:11
4221,609,1,View,1,2025-11-16 01:59:46
4222,338,2,View,1,2026-01-11 21:16:44
4223,672,20,View,1,2025-11-19 13:43:04
4224,974,15,View,1,2025-12-23 09:29:23
4225,333,19,View,1,2025-11-19 19:38:45
4226,133,7,View,1,2026-01-29 03:50:30
4227,884,2,View,1,2025-11-25 00:54:40
4228,821,10,Purchase,2,2025-12-25 18:15:00
4229,818,2,View,1,2026-01-05 02:37:10
4230,762,3,View,1,2025-11-07 09:49:55
4231,561,20,View,1,2025-12-03 16:05:39
4232,391,3,View,1,2025-12-15 15:33:38
4233,409,9,AddToCart,1,2026-01-10 11:04:30
4234,183,8,View,1,2025-12-27 18:35:41
4235,989,13,View,1,2026-02-03 16:01:42
4236,92,1,View,1,2025-11-18 00:36:21
4237,873,7,View,1,2025-12-21 05:14:18
4238,167,13,View,1,2025-12-08 20:49:48
4239,799,13,View,1,2025-12-15 23:56:01
4240,292,5,View,1,2025-12-18 07:13:43
4241,124,10,Like,1,2026-01-15 19:56:49
4242,503,14,View,1,2026-01-06 19:11:01
4243,754,10,View,1,2025-11-07 07:01:02
4244,926,20,Purchase,1,2025-12-03 12:14:36
4245,368,4,AddToCart,1,2025-11-23 13:30:11
4246,853,12,View,1,2025-11-11 07:38:34
4247,525,7,AddToCart,1,2025-11-07 08:18:32
4248,502,15,Purchase,2,2026-01-28 20:23:11
4249,488,9,View,1,2026-01-22 01:43:48
4250,577,20,View,1,2025-11-27 18:19:25
4251,434,3,View,1,2026-01-25 06:31:43
4252,775,14,Like,1,2025-12-25 15:45:48
4253,831,12,View,1,2026-01-06 19:09:16
4254,629,6,View,1,2025-12-07 19:36:39
4255,445,14,Purchase,1,2025-12-15 04:16:16
4256,42,17,View,1,2025-12-31 09:26:22
4257,350,15,View,1,2025-12-08 11:43:27
4258,693,8,View,1,2026-01-07 20:59:33
4259,664,5,View,1,2026-01-06 22:22:06
4260,954,16,Purchase,1,2026-01-20 14:23:37
4261,298,15,View,1,2025-12-06 21:18:32
4262,448,3,AddToCart,1,2025-12-22 09:46:04
4263,929,16,View,1,2026-01-01 19:34:57
4264,308,5,View,1,2026-01-08 20:30:55
4265,131,10,Like,1,2026-01-11 20:46:11
4266,862,8,View,1,2025-12-26 16:20:12
4267,536,14,View,1,2026-01-25 22:44:51
4268,303,19,View,1,2025-12-28 10:59:05
4269,49,18,Purchase,1,2025-12-18 10:28:56
4270,940,2,View,1,2025-12-19 16:11:37
4271,526,4,View,1,2025-12-04 17:31:23
4272,523,14,View,1,2025-12-30 06:45:07
4273,423,4,View,1,2025-11-18 00:26:08
4274,476,19,AddToCart,1,2026-01-31 10:06:30
4275,833,9,View,1,2026-01-20 20:16:29
4276,364,9,View,1,2025-12-04 23:08:42
4277,600,3,View,1,2025-11-21 21:08:11
4278,788,17,View,1,2026-01-20 20:05:13
4279,17,4,Purchase,2,2025-11-30 10:49:16
4280,184,6,View,1,2025-11-27 05:24:00
4281,864,13,Like,1,2025-12-22 05:19:41
4282,47,3,View,1,2025-12-11 07:33:18
4283,427,10,View,1,2025-12-03 04:23:22
4284,322,19,Purchase,2,2026-01-18 22:36:24
4285,776,15,View,1,2026-01-26 07:08:59
4286,639,9,AddToCart,1,2025-11-09 19:13:16
4287,350,6,Like,1,2025-11-19 14:36:48
4288,217,6,View,1,2025-12-09 11:47:28
4289,81,20,View,1,2025-12-02 19:37:05
4290,266,4,AddToCart,1,2025-12-19 11:20:44
4291,445,18,View,1,2025-11-21 08:36:50
4292,19,1,View,1,2026-01-04 06:28:22
4293,405,4,View,1,2026-02-02 22:20:34
4294,14,6,View,1,2025-11-20 19:37:39
4295,672,16,AddToCart,1,2026-01-13 07:36:09
4296,472,13,View,1,2025-12-27 04:20:17
4297,890,20,View,1,2025-12-02 21:37:57
4298,744,16,View,1,2025-11-22 21:42:15
4299,311,20,View,1,2025-11-22 05:34:36
4300,833,20,View,1,2026-01-25 16:44:40
4301,370,13,AddToCart,1,2026-01-12 22:58:42
