interaction_id,user_id,product_id,interaction_type,quantity,interaction_time,weight
1363,560,6,view,1,2026-01-12 05:42:06,1
1207,321,4,view,1,2026-01-12 05:44:18,1
3375,726,4,view,1,2026-01-12 05:53:01,1
1077,6,10,view,1,2026-01-12 05:59:07,1
356,79,17,purchase,1,2026-01-12 06:07:59,5
1068,697,19,view,1,2026-01-12 06:49:06,1
3743,205,6,view,1,2026-01-12 07:06:00,1
1793,575,20,view,1,2026-01-12 07:08:23,1
1671,424,19,view,1,2026-01-12 07:10:21,1
23,482,12,purchase,2,2026-01-12 07:33:35,5
3178,971,8,addtocart,1,2026-01-12 09:15:20,3
4638,471,20,addtocart,1,2026-01-12 09:21:20,3
1865,776,17,view,1,2026-01-12 10:01:15,1
305,162,12,addtocart,1,2026-01-12 10:28:09,3
4166,405,12,like,1,2026-01-12 10:42:15,2
1974,56,1,addtocart,1,2026-01-12 10:42:50,3
4092,617,18,view,1,2026-01-12 11:22:58,1
4080,901,14,view,1,2026-01-12 11:46:41,1
3167,645,15,view,1,2026-01-12 11:53:38,1
999,423,5,view,1,2026-01-12 12:31:03,1
625,282,5,view,1,2026-01-12 12:47:02,1
4100,205,10,view,1,2026-01-12 13:10:14,1
2417,937,19,view,1,2026-01-12 13:39:39,1
2931,632,9,purchase,1,2026-01-12 14:13:23,5
147,795,8,addtocart,1,2026-01-12 14:51:52,3
2958,534,4,view,1,2026-01-12 14:58:40,1
4795,367,1,view,1,2026-01-12 15:06:07,1
4148,379,19,purchase,2,2026-01-12 15:26:04,5
3264,881,15,view,1,2026-01-12 15:27:19,1
2287,659,9,view,1,2026-01-12 16:02:47,1
2814,443,10,view,1,2026-01-12 16:20:57,1
4350,874,15,view,1,2026-01-12 16:46:50,1
897,254,15,view,1,2026-01-12 16:52:52,1
3427,874,11,view,1,2026-01-12 17:08:43,1
4961,457,3,view,1,2026-01-12 18:11:49,1
2504,703,8,view,1,2026-01-12 18:35:14,1
1699,878,9,addtocart,1,2026-01-12 19:31:03,3
3829,943,20,view,1,2026-01-12 19:47:11,1
922,642,14,view,1,2026-01-12 19:53:58,1
2669,596,16,view,1,2026-01-12 19:56:10,1
4320,600,8,view,1,2026-01-12 20:42:09,1
2510,820,5,view,1,2026-01-12 21:02:22,1
3619,329,12,view,1,2026-01-12 21:48:02,1
207,992,4,view,1,2026-01-12 21:58:38,1
4766,299,12,addtocart,1,2026-01-12 22:09:04,3
3516,510,6,view,1,2026-01-12 22:53:40,1
4301,370,13,addtocart,1,2026-01-12 22:58:42,3
1825,782,6,view,1,2026-01-12 23:43:48,1
2695,750,15,view,1,2026-01-13 00:05:14,1
847,822,7,view,1,2026-01-13 01:23:46,1
4151,893,11,view,1,2026-01-13 01:50:07,1
148,622,12,view,1,2026-01-13 02:19:13,1
2198,872,18,purchase,2,2026-01-13 02:39:16,5
184,665,14,purchase,1,2026-01-13 02:39:20,5
4191,168,15,view,1,2026-01-13 02:58:22,1
2817,345,3,view,1,2026-01-13 03:00:25,1
4665,641,10,view,1,2026-01-13 03:08:05,1
60,468,18,view,1,2026-01-13 03:40:03,1
2996,935,11,view,1,2026-01-13 03:52:58,1
4479,108,11,addtocart,1,2026-01-13 03:57:19,3
51,15,18,purchase,2,2026-01-13 04:12:05,5
43,209,9,view,1,2026-01-13 04:18:12,1
1336,942,14,view,1,2026-01-13 04:23:23,1
2496,982,20,view,1,2026-01-13 06:48:15,1
952,742,18,view,1,2026-01-13 07:07:17,1
3183,808,11,view,1,2026-01-13 07:30:46,1
4295,672,16,addtocart,1,2026-01-13 07:36:09,3
27,711,16,purchase,2,2026-01-13 07:44:49,5
3082,945,16,view,1,2026-01-13 07:49:40,1
2359,419,12,addtocart,1,2026-01-13 08:05:04,3
2535,911,3,view,1,2026-01-13 08:09:02,1
3252,487,5,view,1,2026-01-13 08:20:35,1
494,585,14,view,1,2026-01-13 08:30:14,1
2213,581,12,view,1,2026-01-13 09:07:59,1
4636,679,11,view,1,2026-01-13 09:18:54,1
2485,1000,4,view,1,2026-01-13 09:31:05,1
2973,707,17,view,1,2026-01-13 10:08:03,1
4868,462,15,view,1,2026-01-13 11:31:15,1
2873,886,4,view,1,2026-01-13 11:56:55,1
3040,777,14,view,1,2026-01-13 13:20:12,1
36,674,18,view,1,2026-01-13 13:35:46,1
1588,711,20,view,1,2026-01-13 14:17:26,1
1489,221,11,view,1,2026-01-13 14:53:09,1
1544,60,16,view,1,2026-01-13 15:29:13,1
3588,766,19,view,1,2026-01-13 15:57:48,1
4967,755,3,purchase,2,2026-01-13 16:42:57,5
4751,610,3,view,1,2026-01-13 16:55:19,1
4420,967,3,view,1,2026-01-13 17:16:35,1
319,499,17,view,1,2026-01-13 19:23:02,1
3857,116,11,view,1,2026-01-13 20:09:15,1
679,442,5,view,1,2026-01-13 20:23:46,1
3148,16,20,view,1,2026-01-13 21:32:05,1
1800,268,10,view,1,2026-01-13 21:39:36,1
2499,430,12,view,1,2026-01-13 22:53:38,1
2305,945,6,view,1,2026-01-14 01:22:39,1
725,598,16,view,1,2026-01-14 01:37:35,1
3690,993,19,like,1,2026-01-14 02:04:24,2
3973,509,3,view,1,2026-01-14 02:15:54,1
2405,691,2,addtocart,1,2026-01-14 03:08:58,3
687,76,13,purchase,2,2026-01-14 03:16:37,5
349,250,14,like,1,2026-01-14 03:20:49,2
1248,357,3,addtocart,1,2026-01-14 03:59:13,3
1223,975,1,view,1,2026-01-14 04:34:53,1
1748,800,17,view,1,2026-01-14 05:01:11,1
3711,1000,17,view,1,2026-01-14 05:02:22,1
3213,334,18,view,1,2026-01-14 05:48:08,1
3931,488,18,view,1,2026-01-14 05:57:03,1
4798,451,7,like,1,2026-01-14 07:39:36,2
2465,123,3,view,1,2026-01-14 08:50:55,1
1965,786,19,purchase,1,2026-01-14 11:01:28,5
263,321,14,view,1,2026-01-14 11:56:42,1
2664,333,1,view,1,2026-01-14 12:10:29,1
753,722,7,view,1,2026-01-14 12:26:14,1
2739,42,3,addtocart,1,2026-01-14 12:55:35,3
1693,855,20,view,1,2026-01-14 12:55:55,1
944,868,12,addtocart,1,2026-01-14 13:09:17,3
2869,477,1,view,1,2026-01-14 13:19:55,1
158,136,18,purchase,2,2026-01-14 14:07:58,5
2778,472,12,view,1,2026-01-14 14:14:56,1
1841,424,2,view,1,2026-01-14 14:43:58,1
4864,236,19,view,1,2026-01-14 14:47:58,1
3498,422,8,view,1,2026-01-14 14:54:59,1
4759,817,2,view,1,2026-01-14 15:08:47,1
457,851,14,view,1,2026-01-14 15:42:18,1
1895,390,4,view,1,2026-01-14 16:21:14,1
420,317,6,purchase,1,2026-01-14 16:30:58,5
3399,224,20,view,1,2026-01-14 16:39:37,1
1005,654,20,view,1,2026-01-14 16:59:07,1
1913,367,14,addtocart,1,2026-01-14 17:23:32,3
2512,181,14,view,1,2026-01-14 18:41:54,1
3326,771,14,like,1,2026-01-14 18:55:36,2
2312,622,16,view,1,2026-01-14 19:10:40,1
1546,786,19,view,1,2026-01-14 19:14:31,1
532,917,13,view,1,2026-01-14 19:59:01,1
3595,882,3,view,1,2026-01-14 20:15:47,1
3627,695,18,view,1,2026-01-14 20:46:51,1
1358,541,1,view,1,2026-01-14 20:47:32,1
4436,922,17,addtocart,1,2026-01-14 20:58:52,3
726,175,17,view,1,2026-01-14 21:15:46,1
4446,903,10,view,1,2026-01-14 21:19:28,1
1612,359,9,view,1,2026-01-14 21:52:30,1
2117,534,3,addtocart,1,2026-01-14 22:27:24,3
4361,161,20,view,1,2026-01-14 22:35:24,1
4738,412,4,view,1,2026-01-14 22:36:50,1
4449,400,5,view,1,2026-01-14 22:44:02,1
2686,22,13,view,1,2026-01-15 00:04:59,1
398,382,10,view,1,2026-01-15 00:24:32,1
2659,654,10,view,1,2026-01-15 01:21:01,1
2254,144,15,view,1,2026-01-15 01:43:33,1
2153,663,3,addtocart,1,2026-01-15 01:48:17,3
4023,280,5,like,1,2026-01-15 02:01:28,2
2540,656,11,view,1,2026-01-15 02:21:35,1
3272,191,14,like,1,2026-01-15 02:24:55,2
1983,229,18,addtocart,1,2026-01-15 03:49:20,3
3250,446,18,like,1,2026-01-15 04:06:41,2
3273,620,1,view,1,2026-01-15 04:59:47,1
2029,5,17,view,1,2026-01-15 05:39:40,1
4368,368,9,view,1,2026-01-15 05:48:21,1
4066,260,18,view,1,2026-01-15 06:08:44,1
595,568,19,addtocart,1,2026-01-15 06:39:13,3
1712,889,18,view,1,2026-01-15 07:34:51,1
2853,313,15,view,1,2026-01-15 07:40:16,1
4548,660,18,view,1,2026-01-15 08:52:27,1
503,383,9,view,1,2026-01-15 08:54:36,1
1687,996,7,view,1,2026-01-15 09:24:48,1
564,381,15,view,1,2026-01-15 09:30:07,1
2500,374,13,addtocart,1,2026-01-15 09:35:05,3
4045,755,13,view,1,2026-01-15 10:05:01,1
528,280,4,view,1,2026-01-15 10:14:33,1
1737,620,3,like,1,2026-01-15 10:30:22,2
3312,259,5,purchase,2,2026-01-15 10:52:18,5
1963,671,11,view,1,2026-01-15 11:55:24,1
1832,600,10,view,1,2026-01-15 12:00:12,1
3472,124,19,like,1,2026-01-15 12:02:03,2
3404,75,3,view,1,2026-01-15 12:08:43,1
167,881,13,addtocart,1,2026-01-15 13:49:08,3
2432,257,15,like,1,2026-01-15 14:01:48,2
1598,34,6,view,1,2026-01-15 14:23:09,1
3684,951,11,view,1,2026-01-15 14:23:22,1
2402,523,17,view,1,2026-01-15 14:24:25,1
1109,312,1,view,1,2026-01-15 14:38:01,1
3732,148,7,view,1,2026-01-15 14:42:19,1
2072,205,9,view,1,2026-01-15 15:11:23,1
4128,267,5,view,1,2026-01-15 15:24:24,1
899,283,7,view,1,2026-01-15 15:27:25,1
594,27,12,view,1,2026-01-15 15:46:37,1
4808,201,1,like,1,2026-01-15 16:22:14,2
4025,809,9,purchase,1,2026-01-15 16:22:51,5
1304,904,10,view,1,2026-01-15 17:11:24,1
28,679,13,addtocart,1,2026-01-15 17:52:17,3
998,783,1,view,1,2026-01-15 18:07:14,1
1106,739,16,view,1,2026-01-15 18:33:20,1
1490,152,3,view,1,2026-01-15 18:34:07,1
4161,621,20,view,1,2026-01-15 19:10:48,1
3340,149,17,view,1,2026-01-15 19:10:48,1
2705,905,1,purchase,2,2026-01-15 19:23:08,5
1395,168,16,purchase,2,2026-01-15 19:40:35,5
1594,131,6,view,1,2026-01-15 19:44:11,1
4241,124,10,like,1,2026-01-15 19:56:49,2
3949,664,10,addtocart,1,2026-01-15 20:02:13,3
4899,486,8,like,1,2026-01-15 20:09:17,2
3777,50,10,view,1,2026-01-15 20:27:28,1
2327,17,7,addtocart,1,2026-01-15 21:24:56,3
154,374,5,view,1,2026-01-15 21:40:22,1
4345,481,12,like,1,2026-01-15 21:46:40,2
1234,231,18,purchase,2,2026-01-15 21:53:14,5
3366,360,8,view,1,2026-01-15 22:52:42,1
3080,199,11,view,1,2026-01-15 23:48:36,1
106,233,3,view,1,2026-01-16 00:06:07,1
2121,414,3,view,1,2026-01-16 00:18:35,1
495,192,3,view,1,2026-01-16 00:51:23,1
4500,497,15,view,1,2026-01-16 00:56:58,1
2142,457,16,purchase,1,2026-01-16 01:18:53,5
3917,976,2,view,1,2026-01-16 02:15:23,1
3726,760,14,view,1,2026-01-16 03:44:06,1
307,905,2,addtocart,1,2026-01-16 04:29:19,3
823,959,8,view,1,2026-01-16 04:31:58,1
3360,321,18,view,1,2026-01-16 04:36:54,1
418,521,12,view,1,2026-01-16 04:37:04,1
4848,733,16,addtocart,1,2026-01-16 04:37:19,3
4439,457,7,view,1,2026-01-16 04:50:40,1
3289,91,8,view,1,2026-01-16 05:12:50,1
631,158,6,addtocart,1,2026-01-16 05:44:04,3
2379,458,6,view,1,2026-01-16 06:47:57,1
110,711,10,view,1,2026-01-16 06:54:24,1
2410,362,13,view,1,2026-01-16 07:02:06,1
2772,139,10,purchase,1,2026-01-16 07:18:27,5
1512,126,2,purchase,2,2026-01-16 08:06:17,5
1818,520,10,view,1,2026-01-16 09:23:15,1
848,781,8,view,1,2026-01-16 09:46:47,1
134,707,9,view,1,2026-01-16 09:50:10,1
1362,431,12,view,1,2026-01-16 10:18:53,1
2223,474,15,view,1,2026-01-16 11:30:56,1
4668,991,12,addtocart,1,2026-01-16 11:40:40,3
1906,121,10,view,1,2026-01-16 11:57:10,1
1271,780,13,view,1,2026-01-16 11:59:15,1
1614,738,1,addtocart,1,2026-01-16 12:17:37,3
4169,184,9,view,1,2026-01-16 12:58:29,1
2048,617,17,view,1,2026-01-16 13:40:10,1
2894,912,1,view,1,2026-01-16 14:13:42,1
4532,136,5,view,1,2026-01-16 14:15:13,1
2321,742,11,view,1,2026-01-16 14:21:22,1
353,764,11,view,1,2026-01-16 15:09:05,1
1857,445,14,view,1,2026-01-16 15:31:05,1
3420,978,16,view,1,2026-01-16 15:37:00,1
1100,150,3,view,1,2026-01-16 15:37:47,1
4729,387,11,view,1,2026-01-16 15:43:38,1
383,568,2,like,1,2026-01-16 17:01:20,2
314,425,9,addtocart,1,2026-01-16 17:20:29,3
3938,329,2,view,1,2026-01-16 17:47:53,1
4084,483,14,view,1,2026-01-16 18:15:51,1
2004,340,18,view,1,2026-01-16 19:10:38,1
905,609,2,addtocart,1,2026-01-16 19:29:35,3
63,521,5,addtocart,1,2026-01-16 19:37:12,3
1348,292,1,view,1,2026-01-16 19:40:57,1
417,662,14,view,1,2026-01-16 20:37:01,1
19,668,15,purchase,2,2026-01-16 20:55:14,5
1085,27,3,view,1,2026-01-16 21:45:45,1
1428,586,12,like,1,2026-01-16 22:03:00,2
3470,65,7,purchase,2,2026-01-16 22:28:06,5
1854,780,6,purchase,1,2026-01-16 22:42:32,5
2622,279,20,view,1,2026-01-16 23:02:10,1
3324,610,5,view,1,2026-01-16 23:14:50,1
1364,782,16,view,1,2026-01-16 23:58:47,1
1156,572,19,view,1,2026-01-17 00:58:51,1
83,763,16,view,1,2026-01-17 01:01:03,1
2148,216,7,view,1,2026-01-17 01:24:50,1
1568,21,17,view,1,2026-01-17 01:54:48,1
3276,730,17,view,1,2026-01-17 01:56:35,1
444,377,19,view,1,2026-01-17 03:00:50,1
2812,590,17,view,1,2026-01-17 04:10:32,1
4919,602,1,view,1,2026-01-17 04:20:15,1
238,745,17,view,1,2026-01-17 05:33:30,1
1208,245,10,purchase,1,2026-01-17 05:42:10,5
4163,6,9,view,1,2026-01-17 05:53:34,1
788,668,19,view,1,2026-01-17 06:08:22,1
3421,125,19,view,1,2026-01-17 06:14:38,1
4586,265,13,view,1,2026-01-17 06:42:41,1
232,764,3,view,1,2026-01-17 06:46:28,1
3392,265,9,view,1,2026-01-17 07:01:15,1
2032,859,19,view,1,2026-01-17 07:12:16,1
4114,425,12,addtocart,1,2026-01-17 07:18:58,3
4063,661,20,view,1,2026-01-17 07:45:37,1
4168,43,19,view,1,2026-01-17 07:58:53,1
96,347,20,view,1,2026-01-17 08:57:39,1
4756,493,20,view,1,2026-01-17 09:56:56,1
4355,816,16,view,1,2026-01-17 10:17:02,1
4712,29,16,like,1,2026-01-17 11:11:22,2
880,788,5,view,1,2026-01-17 12:10:18,1
3119,26,16,view,1,2026-01-17 12:12:38,1
151,926,2,addtocart,1,2026-01-17 12:29:17,3
4481,198,12,addtocart,1,2026-01-17 12:48:19,3
1467,518,5,view,1,2026-01-17 13:20:19,1
3410,681,13,view,1,2026-01-17 13:21:54,1
2980,424,11,view,1,2026-01-17 13:58:07,1
352,892,10,view,1,2026-01-17 14:28:32,1
4467,460,10,addtocart,1,2026-01-17 14:50:00,3
4873,184,15,view,1,2026-01-17 15:16:24,1
4639,337,1,view,1,2026-01-17 15:16:56,1
1682,820,19,addtocart,1,2026-01-17 16:11:33,3
3123,751,17,view,1,2026-01-17 17:04:44,1
583,684,12,view,1,2026-01-17 17:22:39,1
4692,443,14,view,1,2026-01-17 17:40:34,1
1049,578,8,view,1,2026-01-17 18:00:01,1
3799,629,17,view,1,2026-01-17 18:10:46,1
2116,539,8,purchase,1,2026-01-17 18:36:26,5
2382,805,11,view,1,2026-01-17 18:42:25,1
1456,107,7,view,1,2026-01-17 19:54:41,1
2974,926,5,addtocart,1,2026-01-17 20:09:57,3
3913,678,16,view,1,2026-01-17 20:10:43,1
2636,381,15,view,1,2026-01-17 20:15:27,1
2898,350,13,addtocart,1,2026-01-17 20:22:43,3
1664,451,15,view,1,2026-01-17 22:51:47,1
4916,703,13,view,1,2026-01-18 00:17:16,1
3993,258,20,view,1,2026-01-18 00:40:46,1
3660,789,2,addtocart,1,2026-01-18 00:56:38,3
53,862,4,purchase,2,2026-01-18 01:41:38,5
4170,174,17,addtocart,1,2026-01-18 01:57:09,3
3877,406,15,view,1,2026-01-18 02:31:02,1
4785,508,8,view,1,2026-01-18 03:10:21,1
601,735,16,view,1,2026-01-18 03:19:08,1
825,393,8,view,1,2026-01-18 03:28:29,1
2060,728,4,like,1,2026-01-18 04:37:30,2
4793,189,1,like,1,2026-01-18 05:11:11,2
5,717,13,addtocart,1,2026-01-18 05:25:17,3
2336,96,16,addtocart,1,2026-01-18 05:35:28,3
4685,747,9,view,1,2026-01-18 06:56:02,1
4747,465,17,view,1,2026-01-18 07:26:51,1
4662,697,12,view,1,2026-01-18 08:15:09,1
3524,162,1,view,1,2026-01-18 08:52:39,1
4939,72,13,view,1,2026-01-18 09:07:38,1
4970,628,6,addtocart,1,2026-01-18 09:14:05,3
1891,678,4,view,1,2026-01-18 09:38:18,1
3790,14,5,view,1,2026-01-18 09:44:24,1
1132,839,14,view,1,2026-01-18 09:46:40,1
1150,991,11,addtocart,1,2026-01-18 09:49:12,3
2981,462,1,addtocart,1,2026-01-18 10:12:25,3
1502,64,8,addtocart,1,2026-01-18 10:27:47,3
2373,260,10,view,1,2026-01-18 10:27:51,1
4583,102,11,addtocart,1,2026-01-18 10:48:55,3
4527,587,10,view,1,2026-01-18 10:52:58,1
4867,345,14,addtocart,1,2026-01-18 11:06:46,3
1381,998,5,addtocart,1,2026-01-18 11:31:49,3
2437,985,15,view,1,2026-01-18 11:54:41,1
370,155,15,view,1,2026-01-18 12:10:40,1
2552,534,15,view,1,2026-01-18 12:27:40,1
2314,175,8,view,1,2026-01-18 12:33:09,1
1903,621,5,view,1,2026-01-18 13:11:21,1
1758,518,13,purchase,1,2026-01-18 13:14:58,5
834,477,10,addtocart,1,2026-01-18 13:32:25,3
1471,446,5,view,1,2026-01-18 13:33:51,1
4869,443,14,addtocart,1,2026-01-18 13:48:16,3
2892,641,9,view,1,2026-01-18 14:17:21,1
1859,989,16,view,1,2026-01-18 14:31:46,1
4580,186,1,view,1,2026-01-18 14:54:01,1
4995,407,2,view,1,2026-01-18 14:57:58,1
2997,580,5,view,1,2026-01-18 15:01:09,1
3661,152,12,view,1,2026-01-18 15:03:11,1
2732,480,2,like,1,2026-01-18 16:16:31,2
4395,726,15,addtocart,1,2026-01-18 16:25:16,3
746,363,9,view,1,2026-01-18 17:20:28,1
4921,945,5,view,1,2026-01-18 17:31:57,1
3031,626,20,view,1,2026-01-18 18:23:36,1
4887,196,20,view,1,2026-01-18 18:31:43,1
1587,179,18,view,1,2026-01-18 18:52:07,1
2521,488,4,view,1,2026-01-18 19:08:09,1
2628,289,9,purchase,1,2026-01-18 19:43:20,5
4338,275,14,view,1,2026-01-18 19:44:13,1
4046,826,8,view,1,2026-01-18 19:56:33,1
2541,432,20,view,1,2026-01-18 19:59:54,1
818,528,11,addtocart,1,2026-01-18 20:05:40,3
3580,710,14,view,1,2026-01-18 20:10:40,1
2534,500,15,view,1,2026-01-18 21:13:29,1
544,314,15,view,1,2026-01-18 21:19:34,1
3544,140,15,view,1,2026-01-18 21:41:48,1
2860,638,5,addtocart,1,2026-01-18 21:58:53,3
2097,302,15,like,1,2026-01-18 22:26:49,2
4284,322,19,purchase,2,2026-01-18 22:36:24,5
3549,131,2,view,1,2026-01-18 22:54:41,1
1047,952,3,view,1,2026-01-18 23:06:47,1
2294,491,7,view,1,2026-01-18 23:18:22,1
3550,709,19,addtocart,1,2026-01-18 23:28:07,3
3882,105,6,view,1,2026-01-18 23:57:43,1
3394,72,16,view,1,2026-01-19 00:02:49,1
2002,837,8,addtocart,1,2026-01-19 00:05:55,3
269,96,14,view,1,2026-01-19 00:20:29,1
3475,783,2,view,1,2026-01-19 00:20:55,1
1654,84,16,view,1,2026-01-19 01:02:48,1
1991,510,1,view,1,2026-01-19 01:17:25,1
1378,86,10,addtocart,1,2026-01-19 01:21:55,3
3621,284,2,purchase,1,2026-01-19 01:29:54,5
1599,617,11,view,1,2026-01-19 01:30:37,1
1591,835,6,addtocart,1,2026-01-19 02:02:41,3
3104,399,6,view,1,2026-01-19 02:19:13,1
1929,271,15,addtocart,1,2026-01-19 02:44:19,3
4089,716,9,view,1,2026-01-19 03:27:57,1
562,696,15,view,1,2026-01-19 04:11:15,1
3838,800,20,view,1,2026-01-19 05:09:41,1
2910,701,7,view,1,2026-01-19 05:41:04,1
3468,117,16,view,1,2026-01-19 06:31:56,1
286,781,9,view,1,2026-01-19 06:55:20,1
4152,998,13,view,1,2026-01-19 07:31:17,1
295,280,10,addtocart,1,2026-01-19 07:32:13,3
955,311,1,like,1,2026-01-19 07:35:53,2
193,430,19,view,1,2026-01-19 07:43:13,1
2446,529,18,view,1,2026-01-19 07:45:28,1
2057,728,6,view,1,2026-01-19 08:06:10,1
896,389,8,addtocart,1,2026-01-19 08:57:49,3
4690,657,2,view,1,2026-01-19 10:07:26,1
1303,208,5,view,1,2026-01-19 10:14:41,1
510,137,2,addtocart,1,2026-01-19 10:17:51,3
801,292,15,like,1,2026-01-19 10:32:19,2
556,695,15,view,1,2026-01-19 11:18:00,1
308,160,6,addtocart,1,2026-01-19 11:19:20,3
2857,560,17,view,1,2026-01-19 12:05:00,1
1051,694,18,view,1,2026-01-19 12:14:09,1
1572,349,6,purchase,2,2026-01-19 12:21:43,5
1172,100,15,view,1,2026-01-19 12:56:49,1
1733,996,8,view,1,2026-01-19 12:58:46,1
1744,528,6,view,1,2026-01-19 13:12:33,1
157,180,7,view,1,2026-01-19 13:30:45,1
2399,207,17,view,1,2026-01-19 13:40:16,1
2078,368,15,view,1,2026-01-19 14:58:09,1
3557,809,20,view,1,2026-01-19 15:44:53,1
3597,544,2,addtocart,1,2026-01-19 16:03:13,3
2011,364,10,view,1,2026-01-19 16:28:35,1
3818,20,16,addtocart,1,2026-01-19 17:02:34,3
2837,357,7,purchase,2,2026-01-19 17:20:34,5
3304,593,6,view,1,2026-01-19 19:03:34,1
2469,981,2,addtocart,1,2026-01-19 19:32:05,3
4613,463,2,addtocart,1,2026-01-19 19:42:49,3
3277,276,14,view,1,2026-01-19 19:51:29,1
1122,288,13,view,1,2026-01-19 20:01:04,1
3943,28,11,addtocart,1,2026-01-19 20:06:14,3
2330,847,5,view,1,2026-01-19 20:24:45,1
4958,515,15,view,1,2026-01-19 21:03:10,1
988,472,6,view,1,2026-01-19 21:43:45,1
2352,419,9,view,1,2026-01-19 22:05:11,1
3638,896,7,view,1,2026-01-19 22:05:43,1
1988,459,3,view,1,2026-01-19 22:46:31,1
1296,916,2,view,1,2026-01-19 23:12:42,1
3554,176,11,purchase,1,2026-01-20 00:11:44,5
4737,302,13,view,1,2026-01-20 00:21:39,1
139,586,12,view,1,2026-01-20 00:38:47,1
3628,922,10,view,1,2026-01-20 00:40:30,1
1344,254,9,view,1,2026-01-20 00:45:40,1
4393,892,7,purchase,2,2026-01-20 01:28:55,5
2811,771,20,view,1,2026-01-20 03:57:12,1
4714,607,11,purchase,2,2026-01-20 04:00:58,5
3374,654,4,view,1,2026-01-20 04:22:54,1
3863,506,4,view,1,2026-01-20 04:30:38,1
908,251,2,view,1,2026-01-20 05:44:11,1
1647,370,1,like,1,2026-01-20 06:35:21,2
3350,626,9,view,1,2026-01-20 07:15:35,1
884,385,3,addtocart,1,2026-01-20 07:19:08,3
785,775,10,view,1,2026-01-20 07:30:18,1
971,780,11,view,1,2026-01-20 07:43:03,1
2768,459,13,view,1,2026-01-20 07:47:12,1
4686,197,1,addtocart,1,2026-01-20 07:52:54,3
206,283,7,addtocart,1,2026-01-20 07:53:07,3
116,150,8,view,1,2026-01-20 08:31:40,1
3068,574,7,like,1,2026-01-20 08:32:38,2
93,420,5,view,1,2026-01-20 08:38:41,1
2835,688,14,view,1,2026-01-20 10:00:43,1
3327,789,13,view,1,2026-01-20 10:11:34,1
1250,795,8,view,1,2026-01-20 10:55:05,1
3630,377,3,view,1,2026-01-20 11:01:55,1
3923,182,18,view,1,2026-01-20 11:17:20,1
84,723,13,purchase,2,2026-01-20 11:22:56,5
492,2,20,view,1,2026-01-20 11:40:49,1
1557,936,19,view,1,2026-01-20 11:49:56,1
915,613,11,view,1,2026-01-20 12:39:41,1
214,806,19,addtocart,1,2026-01-20 13:04:27,3
2040,517,13,view,1,2026-01-20 13:19:50,1
4260,954,16,purchase,1,2026-01-20 14:23:37,5
364,182,16,view,1,2026-01-20 14:33:02,1
2418,357,12,view,1,2026-01-20 14:36:57,1
2618,187,5,addtocart,1,2026-01-20 15:31:09,3
3071,261,3,view,1,2026-01-20 15:33:51,1
4122,642,8,purchase,1,2026-01-20 16:24:54,5
3710,694,3,view,1,2026-01-20 16:37:01,1
128,923,10,view,1,2026-01-20 17:23:33,1
2668,10,2,view,1,2026-01-20 17:33:48,1
1680,515,19,view,1,2026-01-20 18:26:31,1
1065,365,18,view,1,2026-01-20 18:39:41,1
3015,616,20,view,1,2026-01-20 18:56:51,1
3227,299,13,view,1,2026-01-20 19:17:47,1
1642,305,8,view,1,2026-01-20 19:47:52,1
2170,47,3,view,1,2026-01-20 19:54:07,1
4278,788,17,view,1,2026-01-20 20:05:13,1
4275,833,9,view,1,2026-01-20 20:16:29,1
849,697,20,purchase,1,2026-01-20 20:26:50,5
4874,240,9,addtocart,1,2026-01-20 20:36:41,3
4000,829,20,view,1,2026-01-20 20:44:15,1
817,847,14,view,1,2026-01-20 20:45:27,1
4095,781,2,view,1,2026-01-20 21:27:51,1
201,456,8,addtocart,1,2026-01-20 21:34:45,3
2725,719,19,view,1,2026-01-20 22:14:55,1
3813,132,5,view,1,2026-01-21 00:14:43,1
2513,512,5,like,1,2026-01-21 00:16:42,2
4504,467,16,view,1,2026-01-21 00:38:06,1
1563,556,10,view,1,2026-01-21 01:06:46,1
613,444,17,view,1,2026-01-21 01:11:46,1
1673,63,13,addtocart,1,2026-01-21 01:12:35,3
3837,165,17,view,1,2026-01-21 03:00:52,1
3047,215,7,view,1,2026-01-21 03:27:28,1
1871,106,13,purchase,2,2026-01-21 03:31:44,5
658,478,4,view,1,2026-01-21 03:59:07,1
4923,582,20,view,1,2026-01-21 04:09:29,1
3696,922,2,purchase,1,2026-01-21 04:10:34,5
1967,532,17,addtocart,1,2026-01-21 04:33:37,3
4698,906,8,view,1,2026-01-21 04:54:45,1
3788,548,19,purchase,2,2026-01-21 05:01:15,5
1039,923,19,view,1,2026-01-21 05:41:26,1
3753,158,9,view,1,2026-01-21 06:24:29,1
326,783,9,view,1,2026-01-21 07:36:51,1
1824,743,18,view,1,2026-01-21 07:41:43,1
3141,329,7,view,1,2026-01-21 07:55:18,1
1637,104,11,like,1,2026-01-21 08:01:24,2
4305,115,1,view,1,2026-01-21 08:10:46,1
4120,946,18,view,1,2026-01-21 08:13:46,1
4001,874,14,view,1,2026-01-21 08:25:53,1
743,322,6,addtocart,1,2026-01-21 08:32:57,3
396,536,20,addtocart,1,2026-01-21 09:29:01,3
4627,851,5,view,1,2026-01-21 09:41:34,1
2791,840,4,view,1,2026-01-21 11:16:05,1
258,910,8,view,1,2026-01-21 12:15:19,1
2497,352,12,purchase,1,2026-01-21 12:54:25,5
